Parking_ID,Location,Date,Time,Total_Slots,Available_Slots,Occupied_Slots,Vehicle_Type,Parking_Status,Entry_Count,Exit_Count,Revenue,Sensor_Status
P1903,Porur,2026-05-09,15:22,142,118,24,Car,Full,118,60,480,Active
P1904,T Nagar,2026-05-03,07:03,174,103,71,Truck,Available,114,75,2485,Inactive
P1905,T Nagar,2026-03-11,03:44,296,84,212,Truck,Full,136,130,6784,Active
P1906,Porur,2026-04-22,03:57,97,49,48,Car,Available,74,17,1104,Inactive
P1907,Porur,2026-03-21,11:32,283,182,101,Car,Available,101,11,4242,Inactive
P1908,Velachery,2026-01-05,06:39,105,36,69,Truck,Available,147,84,4485,Inactive
P1909,OMR,2026-01-13,21:38,148,41,107,Bike,Full,141,135,6848,Active
P1910,OMR,2026-05-20,22:12,274,86,188,Truck,Available,37,23,12408,Inactive
P1911,T Nagar,2026-04-04,22:31,297,240,57,Car,Full,112,42,1368,Active
P1912,T Nagar,2026-04-02,19:42,123,2,121,Car,Available,26,18,8228,Active
P1913,T Nagar,2026-01-26,09:25,207,69,138,Car,Full,115,23,10488,Active
P1914,OMR,2026-06-22,07:40,124,85,39,EV,Available,140,61,1131,Inactive
P1915,Adyar,2026-04-16,02:01,99,7,92,Bike,Full,25,14,5520,Active
P1916,Porur,2026-02-22,21:15,125,72,53,EV,Available,99,10,3286,Active
P1917,Velachery,2026-05-11,19:46,199,178,21,Truck,Available,45,38,1302,Active
P1918,Tambaram,2026-06-09,22:28,148,111,37,Truck,Full,27,12,2220,Active
P1919,T Nagar,2026-03-27,02:46,100,75,25,Bike,Available,39,34,1625,Inactive
P1920,OMR,2026-01-03,05:12,83,22,61,EV,Available,76,52,2623,Inactive
P1921,Adyar,2026-01-29,06:30,275,65,210,Car,Full,128,91,11340,Active
P1922,Tambaram,2026-03-21,13:36,226,157,69,EV,Available,115,50,5520,Active
P1923,Porur,2026-02-08,18:32,111,85,26,Truck,Full,105,29,962,Inactive
P1924,Guindy,2026-05-24,03:37,108,24,84,Car,Available,145,141,5208,Inactive
P1925,Adyar,2026-05-22,09:44,171,3,168,Truck,Available,59,43,11928,Inactive
P1926,Tambaram,2026-03-10,20:54,263,50,213,Bike,Available,142,135,9798,Inactive
P1927,Velachery,2026-06-24,07:18,96,51,45,Bike,Available,96,27,3420,Inactive
P1928,Anna Nagar,2026-03-16,12:13,196,15,181,Bike,Available,27,14,12851,Active
P1929,Adyar,2026-02-26,22:41,54,18,36,Car,Full,134,125,2052,Active
P1930,Velachery,2026-04-01,16:44,189,101,88,Truck,Full,73,38,3960,Active
P1931,T Nagar,2026-04-18,09:51,218,124,94,Car,Available,135,86,7332,Active
P1932,Porur,2026-03-31,11:34,186,126,60,Bike,Full,29,20,3720,Inactive
P1933,Velachery,2026-05-08,17:45,62,9,53,Car,Available,142,31,3975,Inactive
P1934,Tambaram,2026-04-30,08:36,80,41,39,Bike,Full,68,25,2457,Inactive
P1935,OMR,2026-02-09,22:12,102,55,47,Truck,Full,71,61,987,Active
P1936,Porur,2026-02-25,17:01,99,3,96,Bike,Available,71,65,2688,Active
P1937,Porur,2026-03-19,10:07,297,31,266,EV,Full,111,67,20748,Active
P1938,Porur,2026-04-06,10:50,91,24,67,Car,Available,147,101,1742,Inactive
P1939,Anna Nagar,2026-05-31,21:50,248,126,122,Car,Available,90,18,5856,Inactive
P1940,Velachery,2026-04-18,03:02,102,33,69,Bike,Full,67,14,2484,Inactive
P1941,Adyar,2026-04-13,15:20,214,10,204,Car,Full,27,20,7956,Inactive
P1942,Adyar,2026-01-07,18:13,143,17,126,EV,Available,142,11,6678,Inactive
P1943,Velachery,2026-04-15,06:48,249,63,186,Bike,Available,95,81,6696,Inactive
P1944,Velachery,2026-06-26,08:54,276,49,227,EV,Available,77,38,11123,Active
P1945,Anna Nagar,2026-06-11,18:29,243,42,201,Truck,Available,98,81,14070,Inactive
P1946,Velachery,2026-04-26,23:39,217,54,163,EV,Full,33,16,6357,Inactive
P1947,Tambaram,2026-03-04,00:16,159,145,14,Car,Available,59,47,280,Active
P1948,Anna Nagar,2026-06-22,06:24,202,94,108,EV,Full,24,15,2160,Active
P1949,T Nagar,2026-01-29,03:08,283,154,129,Truck,Full,118,25,9288,Active
P1950,Velachery,2026-06-21,06:34,242,157,85,EV,Full,82,19,6460,Active
P1951,Tambaram,2026-02-26,20:39,99,66,33,EV,Full,23,22,2112,Inactive
P1952,Porur,2026-05-20,00:54,107,94,13,Truck,Available,31,13,728,Inactive
P1953,Anna Nagar,2026-03-03,04:20,226,181,45,Car,Full,117,97,3420,Active
P1954,T Nagar,2026-05-16,19:38,95,67,28,Car,Full,64,19,1820,Active
P1955,Porur,2026-04-21,09:10,163,123,40,Car,Full,80,32,840,Inactive
P1956,T Nagar,2026-01-02,10:34,246,166,80,EV,Full,71,71,3520,Inactive
P1957,Guindy,2026-04-08,23:22,179,102,77,Truck,Available,141,50,5621,Active
P1958,Tambaram,2026-03-08,11:40,74,59,15,Bike,Available,70,62,1050,Inactive
P1959,Adyar,2026-06-01,07:50,95,28,67,Bike,Full,53,33,2010,Active
P1960,Adyar,2026-04-07,14:36,126,62,64,Car,Full,41,12,1344,Inactive
P1961,Porur,2026-04-03,10:41,108,25,83,Truck,Available,41,27,4565,Active
P1962,Porur,2026-05-02,23:53,121,88,33,EV,Full,54,30,2046,Inactive
P1963,Anna Nagar,2026-01-01,01:45,74,44,30,Truck,Available,125,94,660,Inactive
P1964,Tambaram,2026-04-15,13:46,181,75,106,Truck,Available,106,68,5618,Active
P1965,Porur,2026-05-31,12:55,84,55,29,Bike,Available,35,10,783,Active
P1966,Guindy,2026-03-28,10:37,270,231,39,Car,Available,41,25,780,Active
P1967,Guindy,2026-02-03,16:02,138,86,52,EV,Full,129,98,1872,Active
P1968,Anna Nagar,2026-04-20,06:40,124,8,116,Car,Full,44,44,5800,Inactive
P1969,Guindy,2026-03-22,22:17,242,61,181,Car,Available,113,39,11946,Inactive
P1970,Anna Nagar,2026-04-29,07:09,229,1,228,Truck,Full,132,58,17784,Inactive
P1971,Anna Nagar,2026-06-08,18:00,282,98,184,Bike,Available,94,50,11960,Active
P1972,Anna Nagar,2026-05-18,06:31,129,56,73,Car,Available,56,38,3139,Inactive
P1973,Adyar,2026-03-10,15:41,232,71,161,Truck,Full,108,60,5313,Inactive
P1974,Anna Nagar,2026-06-06,02:04,254,5,249,EV,Full,33,16,9711,Inactive
P1975,Guindy,2026-01-11,04:41,59,36,23,EV,Available,111,38,1725,Active
P1976,OMR,2026-05-17,13:08,235,75,160,Truck,Available,115,50,3520,Inactive
P1977,Velachery,2026-05-23,08:56,203,109,94,Bike,Available,116,92,6110,Active
P1978,T Nagar,2026-03-15,09:08,66,2,64,Truck,Available,138,12,2176,Active
P1979,Porur,2026-06-18,20:41,60,11,49,Car,Full,127,79,2401,Active
P1980,Adyar,2026-02-04,08:44,163,74,89,Car,Full,46,13,2492,Inactive
P1981,Tambaram,2026-06-21,23:39,300,89,211,Bike,Full,93,50,13082,Inactive
P1982,Velachery,2026-03-24,14:25,68,0,68,Car,Full,86,34,5100,Active
P1983,Porur,2026-03-28,23:28,144,96,48,EV,Full,130,96,1200,Active
P1984,Anna Nagar,2026-03-24,04:46,132,15,117,Car,Available,64,10,4329,Inactive
P1985,Adyar,2026-04-03,18:24,53,37,16,Bike,Available,65,37,784,Active
P1986,Tambaram,2026-01-05,09:01,87,53,34,EV,Full,102,44,1496,Active
P1987,Adyar,2026-02-16,07:26,253,60,193,Truck,Available,97,42,11580,Active
P1988,Anna Nagar,2026-01-14,04:45,227,92,135,EV,Full,29,22,10665,Active
P1989,Porur,2026-02-14,07:29,90,80,10,Bike,Full,89,74,210,Active
P1990,Velachery,2026-06-28,02:26,233,100,133,EV,Available,70,15,8911,Active
P1991,Adyar,2026-05-20,23:49,270,10,260,EV,Full,43,20,5200,Inactive
P1992,Tambaram,2026-06-08,01:44,84,43,41,Car,Full,72,53,2501,Active
P1993,T Nagar,2026-02-08,07:33,78,4,74,Car,Available,122,55,4884,Active
P1994,Adyar,2026-01-28,02:43,150,69,81,EV,Available,25,18,4941,Active
P1995,Adyar,2026-03-04,05:58,168,8,160,Bike,Available,73,60,7200,Active
P1996,Adyar,2026-06-25,03:00,267,30,237,EV,Available,132,58,10428,Active
P1997,Guindy,2026-04-24,14:58,101,39,62,Car,Available,73,70,2604,Inactive
P1998,Adyar,2026-02-13,11:50,79,58,21,EV,Full,107,81,630,Active
P1999,Guindy,2026-06-12,09:03,185,0,185,Truck,Available,86,53,10915,Inactive
P2000,Adyar,2026-04-22,21:19,211,170,41,Truck,Full,67,35,1435,Active
